GEOID,NAME,variable,estimate,moe
5308885,"Burley CDP, Washington",B01003_001,2808,675
5308640,"Buena CDP, Washington",B01003_001,543,373
5337100,"Lake Cassidy CDP, Washington",B01003_001,2782,544
5337917,"Lake Stickney CDP, Washington",B01003_001,14668,1345
5341645,"McKenna CDP, Washington",B01003_001,554,308
5357140,"Raft Island CDP, Washington",B01003_001,451,165
5330690,"Herron Island CDP, Washington",B01003_001,122,85
5361235,"Santiago CDP, Washington",B01003_001,75,67
5335450,"Ketron Island CDP, Washington",B01003_001,0,13
5338705,"Laurier CDP, Washington",B01003_001,0,13
5312525,"Clallam Bay CDP, Washington",B01003_001,734,401
5351830,"Orient CDP, Washington",B01003_001,47,31
5311685,"Chelan Falls CDP, Washington",B01003_001,106,96
5339230,"Lexington CDP, Washington",B01003_001,4549,799
5368410,"Summit View CDP, Washington",B01003_001,8748,1438
5315325,"Cowiche CDP, Washington",B01003_001,445,291
5348225,"Navy Yard City CDP, Washington",B01003_001,2643,422
5350195,"Northwest Stanwood CDP, Washington",B01003_001,50,105
5355620,"Port Hadlock-Irondale CDP, Washington",B01003_001,3326,555
5307485,"Boyds CDP, Washington",B01003_001,34,47
5337672,"Lake Roesiger CDP, Washington",B01003_001,1051,520
5350183,"North Sultan CDP, Washington",B01003_001,336,194
5370280,"Tanglewilde CDP, Washington",B01003_001,6407,982
5352285,"Outlook CDP, Washington",B01003_001,340,292
5375905,"Waller CDP, Washington",B01003_001,7991,792
5353265,"Parker CDP, Washington",B01003_001,90,72
5317880,"Disautel CDP, Washington",B01003_001,18,20
5345355,"Methow CDP, Washington",B01003_001,90,56
5316585,"Danville CDP, Washington",B01003_001,82,71
5375985,"Wallula CDP, Washington",B01003_001,88,95
5313215,"Clover Creek CDP, Washington",B01003_001,7354,822
5310645,"Cavalero CDP, Washington",B01003_001,1457,403
5336850,"LaCrosse town, Washington",B01003_001,417,149
5373360,"Uniontown town, Washington",B01003_001,387,122
5350325,"Oakesdale town, Washington",B01003_001,427,112
5363000,"Seattle city, Washington",B01003_001,734603,138
5314870,"Cosmopolis city, Washington",B01003_001,2255,505
5315710,"Creston town, Washington",B01003_001,213,63
5345285,"Metaline town, Washington",B01003_001,135,51
5307870,"Bridgeport city, Washington",B01003_001,2416,430
5335415,"Kent city, Washington",B01003_001,135169,74
5352005,"Orting city, Washington",B01003_001,8898,23
5374060,"Vancouver city, Washington",B01003_001,190700,69
5305770,"Beverly CDP, Washington",B01003_001,308,285
5352950,"Palouse city, Washington",B01003_001,997,227
5336395,"Krupp town, Washington",B01003_001,39,35
5338215,"Lamont town, Washington",B01003_001,159,64
5329745,"Harrington city, Washington",B01003_001,450,116
5329255,"Hamilton town, Washington",B01003_001,376,161
5305140,"Belfair CDP, Washington",B01003_001,4175,783
5376440,"Washtucna town, Washington",B01003_001,176,59
5340385,"Loon Lake CDP, Washington",B01003_001,702,191
5376195,"Warm Beach CDP, Washington",B01003_001,3156,637
5314520,"Conway CDP, Washington",B01003_001,45,69
5322640,"Everett city, Washington",B01003_001,110847,177
5379625,"Woodland city, Washington",B01003_001,6463,85
5325300,"Four Lakes CDP, Washington",B01003_001,564,254
5378365,"White Swan CDP, Washington",B01003_001,561,183
5363245,"Sekiu CDP, Washington",B01003_001,56,83
5360580,"Ryderwood CDP, Washington",B01003_001,425,160
5337926,"Lakeview CDP, Washington",B01003_001,1540,742
5369170,"Suquamish CDP, Washington",B01003_001,4329,291
5304347,"Barney's Junction CDP, Washington",B01003_001,26,41
5352267,"Otis Orchards-East Farms CDP, Washington",B01003_001,5699,608
5308325,"Browns Point CDP, Washington",B01003_001,1097,199
5366045,"South Prairie town, Washington",B01003_001,353,111
5332755,"Hunts Point town, Washington",B01003_001,323,55
5304370,"Barstow CDP, Washington",B01003_001,54,40
5345985,"Millwood city, Washington",B01003_001,1930,219
5357535,"Redmond city, Washington",B01003_001,73728,63
5370630,"Tenino city, Washington",B01003_001,2045,278
5320645,"Edgewood city, Washington",B01003_001,12397,30
5349415,"Normandy Park city, Washington",B01003_001,6697,28
5326420,"Geneva CDP, Washington",B01003_001,2096,450
5347735,"Mukilteo city, Washington",B01003_001,21365,35
5318775,"Duluth CDP, Washington",B01003_001,1725,476
5378680,"Wilbur town, Washington",B01003_001,802,253
5352495,"Pacific city, Washington",B01003_001,7097,40
5323795,"Fife city, Washington",B01003_001,10887,72
5327925,"Grandview city, Washington",B01003_001,10922,23
5310215,"Carnation city, Washington",B01003_001,2515,429
5314485,"Connell city, Washington",B01003_001,5175,19
5347560,"Mount Vernon city, Washington",B01003_001,35120,84
5340245,"Longview city, Washington",B01003_001,37722,42
5347805,"Naches town, Washington",B01003_001,814,205
5314310,"Conconully town, Washington",B01003_001,199,82
5337900,"Lake Stevens city, Washington",B01003_001,38816,37
5363210,"Sedro-Woolley city, Washington",B01003_001,12470,24
5355995,"Poulsbo city, Washington",B01003_001,11824,56
5322080,"Ephrata city, Washington",B01003_001,8419,18
5376160,"Warden city, Washington",B01003_001,2483,20
5359775,"Rosalia town, Washington",B01003_001,599,126
5355785,"Port Orchard city, Washington",B01003_001,15820,31
5312630,"Clarkston city, Washington",B01003_001,7222,30
5316795,"Davenport city, Washington",B01003_001,1850,257
5304475,"Battle Ground city, Washington",B01003_001,20888,32
5357430,"Raymond city, Washington",B01003_001,3092,23
5349555,"North Bonneville city, Washington",B01003_001,1146,240
5367490,"Starbuck town, Washington",B01003_001,100,44
5350920,"Okanogan city, Washington",B01003_001,2640,584
5372625,"Tukwila city, Washington",B01003_001,21569,43
5363280,"Selah city, Washington",B01003_001,8203,21
5308605,"Bucoda town, Washington",B01003_001,564,182
5357115,"Quincy city, Washington",B01003_001,7754,28
5373290,"Union Gap city, Washington",B01003_001,6512,26
5353545,"Pasco city, Washington",B01003_001,77274,27
5367455,"Stanwood city, Washington",B01003_001,8051,20
5345005,"Mercer Island city, Washington",B01003_001,25464,36
5310320,"Carson CDP, Washington",B01003_001,2349,392
5324425,"Fobes Hill CDP, Washington",B01003_001,2957,426
5373580,"Upper Elochoman CDP, Washington",B01003_001,107,95
5348015,"Naselle CDP, Washington",B01003_001,629,269
5360160,"Roy city, Washington",B01003_001,920,295
5356555,"Puget Island CDP, Washington",B01003_001,1057,295
5339930,"Lofall CDP, Washington",B01003_001,2038,443
5302910,"Artondale CDP, Washington",B01003_001,13862,1232
5344690,"Medical Lake city, Washington",B01003_001,4909,20
5307170,"Bonney Lake city, Washington",B01003_001,22590,41
5368260,"Sultan city, Washington",B01003_001,5462,45
5368435,"Sumner city, Washington",B01003_001,10589,23
5349485,"North Bend city, Washington",B01003_001,7549,29
5341225,"McCleary city, Washington",B01003_001,2426,441
5334575,"Kahlotus city, Washington",B01003_001,134,61
5335555,"Key Center CDP, Washington",B01003_001,3359,487
5327225,"Glenwood CDP, Washington",B01003_001,220,68
5319700,"Easton CDP, Washington",B01003_001,328,123
5366220,"Southworth CDP, Washington",B01003_001,1953,497
5308770,"Bunk Foss CDP, Washington",B01003_001,3639,562
5342835,"Manson CDP, Washington",B01003_001,1385,364
5311195,"Central Park CDP, Washington",B01003_001,3416,511
5308780,"Burbank CDP, Washington",B01003_001,3383,546
5356150,"Prairie Heights CDP, Washington",B01003_001,4845,892
5356170,"Prairie Ridge CDP, Washington",B01003_001,12444,1138
5365922,"South Hill CDP, Washington",B01003_001,67835,2178
5368417,"Summitview CDP, Washington",B01003_001,2059,695
5305980,"Bickleton CDP, Washington",B01003_001,78,43
5323550,"Felida CDP, Washington",B01003_001,10520,1379
5342450,"Manchester CDP, Washington",B01003_001,6033,780
5352600,"Packwood CDP, Washington",B01003_001,116,97
5374200,"Vantage CDP, Washington",B01003_001,0,13
5304790,"Bay View CDP, Washington",B01003_001,635,230
5365275,"Snoqualmie Pass CDP, Washington",B01003_001,420,172
5342380,"Malott CDP, Washington",B01003_001,927,412
5344585,"Meadowdale CDP, Washington",B01003_001,2995,234
5374305,"Vashon CDP, Washington",B01003_001,10939,1101
5350500,"Ocean City CDP, Washington",B01003_001,107,94
5337345,"Lake Holm CDP, Washington",B01003_001,3653,741
5305245,"Bell Hill CDP, Washington",B01003_001,900,339
5311325,"Chain Lake CDP, Washington",B01003_001,5122,992
5366255,"Spanaway CDP, Washington",B01003_001,34015,1879
5353660,"Pataha CDP, Washington",B01003_001,77,56
5343552,"Marine View CDP, Washington",B01003_001,336,276
5325475,"Frederickson CDP, Washington",B01003_001,24741,2016
5350007,"North Omak CDP, Washington",B01003_001,395,124
5359390,"Rocky Point CDP, Washington",B01003_001,1546,329
5353335,"Parkland CDP, Washington",B01003_001,39398,2306
5323690,"Fern Prairie CDP, Washington",B01003_001,1946,572
5327785,"Graham CDP, Washington",B01003_001,34778,2066
5347630,"Mount Vista CDP, Washington",B01003_001,10399,775
5371330,"Three Lakes CDP, Washington",B01003_001,3571,516
5357395,"Ravensdale CDP, Washington",B01003_001,370,186
5303075,"Asotin city, Washington",B01003_001,1192,329
5316970,"Dayton city, Washington",B01003_001,2763,215
5315115,"Coulee Dam town, Washington",B01003_001,1334,240
5321030,"Electric City city, Washington",B01003_001,732,197
5313855,"College Place city, Washington",B01003_001,9796,28
5375775,"Walla Walla city, Washington",B01003_001,33842,36
5326455,"George city, Washington",B01003_001,892,360
5327855,"Grand Coulee city, Washington",B01003_001,1034,239
5347245,"Moses Lake city, Washington",B01003_001,25155,32
5313785,"Colfax city, Washington",B01003_001,2799,16
5356625,"Pullman city, Washington",B01003_001,31972,68
5317215,"Deep River CDP, Washington",B01003_001,159,60
5364190,"Silvana CDP, Washington",B01003_001,12,20
5333280,"Indianola CDP, Washington",B01003_001,3553,163
5308465,"Brush Prairie CDP, Washington",B01003_001,2623,514
5321205,"Elk Plain CDP, Washington",B01003_001,14224,988
5363545,"Shadow Lake CDP, Washington",B01003_001,2115,533
5341155,"McChord AFB CDP, Washington",B01003_001,2899,326
5318198,"Dollars Corner CDP, Washington",B01003_001,824,346
5352110,"Oso CDP, Washington",B01003_001,313,211
5328590,"Green Bluff CDP, Washington",B01003_001,219,132
5322115,"Erlands Point CDP, Washington",B01003_001,803,250
5304615,"Bay Center CDP, Washington",B01003_001,180,68
5343885,"Maryhill CDP, Washington",B01003_001,37,35
5333000,"Ilwaco city, Washington",B01003_001,1433,381
5345180,"Mesa city, Washington",B01003_001,717,468
5305560,"Benton City city, Washington",B01003_001,3498,18
5335275,"Kennewick city, Washington",B01003_001,83823,38
5377665,"West Richland city, Washington",B01003_001,16547,27
5309480,"Camas city, Washington",B01003_001,26387,66
5336710,"La Center city, Washington",B01003_001,3685,17
5358410,"Ridgefield city, Washington",B01003_001,11486,35
5339510,"Lind town, Washington",B01003_001,569,145
5352215,"Othello city, Washington",B01003_001,8582,27
5334645,"Kalama city, Washington",B01003_001,2952,25
5311615,"Chelan city, Washington",B01003_001,4269,16
5338845,"Leavenworth city, Washington",B01003_001,2619,461
5312945,"Cle Elum city, Washington",B01003_001,2116,358
5321240,"Ellensburg city, Washington",B01003_001,19003,46
5360055,"Roslyn city, Washington",B01003_001,827,282
5307940,"Brier city, Washington",B01003_001,6539,40
5320750,"Edmonds city, Washington",B01003_001,42705,43
5345865,"Mill Creek city, Washington",B01003_001,20797,31
5346685,"Monroe city, Washington",B01003_001,19632,45
5365170,"Snohomish city, Washington",B01003_001,10133,23
5347175,"Morton city, Washington",B01003_001,1333,334
5347980,"Napavine city, Washington",B01003_001,1700,255
5373780,"Vader city, Washington",B01003_001,892,208
5377612,"West Pasco CDP, Washington",B01003_001,1870,711
5304125,"Banks Lake South CDP, Washington",B01003_001,197,98
5310455,"Cascade Valley CDP, Washington",B01003_001,3457,883
5307380,"Bothell city, Washington",B01003_001,47917,81
5315290,"Covington city, Washington",B01003_001,20814,32
5319035,"Duvall city, Washington",B01003_001,8128,42
5323515,"Federal Way city, Washington",B01003_001,99614,57
5335940,"Kirkland city, Washington",B01003_001,92015,76
5343150,"Maple Valley city, Washington",B01003_001,27889,36
5326245,"Garrett CDP, Washington",B01003_001,1873,491
5357745,"Renton city, Washington",B01003_001,105355,69
5361115,"Sammamish city, Washington",B01003_001,66586,62
5323865,"Finley CDP, Washington",B01003_001,5848,918
5301850,"Amboy CDP, Washington",B01003_001,1680,536
5312015,"Cherry Grove CDP, Washington",B01003_001,456,213
5324188,"Five Corners CDP, Washington",B01003_001,20916,1248
5339212,"Lewisville CDP, Washington",B01003_001,2474,595
5344620,"Meadow Glade CDP, Washington",B01003_001,2390,406
5361000,"Salmon Creek CDP, Washington",B01003_001,20312,1116
5350675,"Ocosta CDP, Washington",B01003_001,111,69
5377297,"West Clarkston-Highland CDP, Washington",B01003_001,6080,496
5370543,"Tehaleh CDP, Washington",B01003_001,5846,970
5324810,"Forks city, Washington",B01003_001,3380,29
5300100,"Aberdeen city, Washington",B01003_001,16969,30
5321450,"Elma city, Washington",B01003_001,3426,16
5332300,"Hoquiam city, Washington",B01003_001,8742,28
5340770,"Lyman town, Washington",B01003_001,386,124
5311825,"Cheney city, Washington",B01003_001,12848,27
5359145,"Rockford town, Washington",B01003_001,430,111
5366290,"Spangle city, Washington",B01003_001,284,86
5312140,"Chewelah city, Washington",B01003_001,2508,19
5378330,"White Salmon city, Washington",B01003_001,2505,25
5301500,"Almira town, Washington",B01003_001,363,137
5367175,"Sprague city, Washington",B01003_001,632,147
5351970,"Oroville city, Washington",B01003_001,1753,371
5353720,"Pateros city, Washington",B01003_001,668,279
5316340,"Cusick town, Washington",B01003_001,185,97
5314380,"Concrete town, Washington",B01003_001,792,237
5314170,"Colville city, Washington",B01003_001,4927,30
5335485,"Kettle Falls city, Washington",B01003_001,1598,334
5357220,"Rainier city, Washington",B01003_001,2707,507
5380220,"Yelm city, Washington",B01003_001,10438,30
5305280,"Bellingham city, Washington",B01003_001,91353,85
5306505,"Blaine city, Washington",B01003_001,5865,25
5323620,"Ferndale city, Washington",B01003_001,15130,29
5327960,"Granger city, Washington",B01003_001,3632,19
5371400,"Tieton city, Washington",B01003_001,1546,475
5371960,"Toppenish city, Washington",B01003_001,8820,55
5350360,"Oak Harbor city, Washington",B01003_001,24458,27
5320155,"East Wenatchee city, Washington",B01003_001,14065,33
5359180,"Rock Island city, Washington",B01003_001,1259,347
5336745,"Lacey city, Washington",B01003_001,56263,46
5373465,"University Place city, Washington",B01003_001,34696,48
5324565,"Fords Prairie CDP, Washington",B01003_001,2842,609
5360230,"Royal City city, Washington",B01003_001,2060,657
5367167,"Spokane Valley city, Washington",B01003_001,103761,59
5340070,"Long Beach city, Washington",B01003_001,1831,334
5317635,"Des Moines city, Washington",B01003_001,32667,40
5315080,"Coulee City town, Washington",B01003_001,503,167
5338038,"Lakewood city, Washington",B01003_001,63142,72
5344165,"Mattawa city, Washington",B01003_001,3506,27
5355120,"Pomeroy city, Washington",B01003_001,1397,166
5340270,"Longview Heights CDP, Washington",B01003_001,4199,738
5368785,"Sunnyslope CDP, Washington",B01003_001,3553,478
5301185,"Alderwood Manor CDP, Washington",B01003_001,10525,1091
5337077,"Lake Bosworth CDP, Washington",B01003_001,1059,276
5348295,"Neah Bay CDP, Washington",B01003_001,1081,169
5333105,"Inchelium CDP, Washington",B01003_001,338,92
5300135,"Aberdeen Gardens CDP, Washington",B01003_001,273,125
5314660,"Copalis Beach CDP, Washington",B01003_001,293,178
5332650,"Humptulips CDP, Washington",B01003_001,245,148
5342345,"Malone CDP, Washington",B01003_001,341,224
5343762,"Marrowstone CDP, Washington",B01003_001,882,204
5355645,"Port Ludlow CDP, Washington",B01003_001,3096,395
5356975,"Quilcene CDP, Washington",B01003_001,610,190
5336115,"Klickitat CDP, Washington",B01003_001,335,141
5337287,"Lake Goodwin CDP, Washington",B01003_001,5581,746
5339860,"Lochsloy CDP, Washington",B01003_001,2679,480
5354213,"Picnic Point CDP, Washington",B01003_001,9951,1019
5367595,"Startup CDP, Washington",B01003_001,651,292
5348550,"Nespelem Community CDP, Washington",B01003_001,309,124
5306050,"Big Lake CDP, Washington",B01003_001,2267,412
5337526,"Lake McMurray CDP, Washington",B01003_001,473,261
5315150,"Country Homes CDP, Washington",B01003_001,6248,534
5350210,"North Yelm CDP, Washington",B01003_001,2785,669
5304100,"Bangor Base CDP, Washington",B01003_001,6045,483
5359110,"Rochester CDP, Washington",B01003_001,6282,915
5335135,"Kendall CDP, Washington",B01003_001,959,430
5335870,"Kingston CDP, Washington",B01003_001,2999,655
5353440,"Parkwood CDP, Washington",B01003_001,7303,775
5364365,"Silverdale CDP, Washington",B01003_001,21774,1200
5368200,"Sudden Valley CDP, Washington",B01003_001,7103,746
5322150,"Eschbach CDP, Washington",B01003_001,209,141
5326945,"Gleed CDP, Washington",B01003_001,3231,705
5370805,"Terrace Heights CDP, Washington",B01003_001,9781,986
5378155,"Whidbey Island Station CDP, Washington",B01003_001,2482,111
5309365,"Camano CDP, Washington",B01003_001,17642,927
5314940,"Cottage Lake CDP, Washington",B01003_001,23233,1448
5323200,"Fall City CDP, Washington",B01003_001,2018,498
5331495,"Hobart CDP, Washington",B01003_001,7155,710
5343062,"Maple Heights-Lake Desire CDP, Washington",B01003_001,3436,552
5346215,"Mirrormont CDP, Washington",B01003_001,4102,473
5358742,"Riverbend CDP, Washington",B01003_001,2041,391
5377105,"Wenatchee city, Washington",B01003_001,35365,29
5348645,"Newcastle city, Washington",B01003_001,12931,28
5300905,"Airway Heights city, Washington",B01003_001,10570,53
5370560,"Tekoa city, Washington",B01003_001,661,139
5305210,"Bellevue city, Washington",B01003_001,150606,115
5365205,"Snoqualmie city, Washington",B01003_001,13762,48
5317320,"Deer Park city, Washington",B01003_001,4482,20
5307395,"Bothell West CDP, Washington",B01003_001,20530,1594
5356905,"Queets CDP, Washington",B01003_001,114,52
5357030,"Qui-nai-elt Village CDP, Washington",B01003_001,49,32
5341785,"McMillin CDP, Washington",B01003_001,1194,264
5301745,"Altoona CDP, Washington",B01003_001,53,27
5330305,"Hazel Dell CDP, Washington",B01003_001,22714,1557
5364380,"Silver Firs CDP, Washington",B01003_001,22230,1317
5364610,"Sisco Heights CDP, Washington",B01003_001,2972,501
5312875,"Clearview CDP, Washington",B01003_001,3763,920
5345870,"Mill Creek East CDP, Washington",B01003_001,25302,1405
5356660,"Purdy CDP, Washington",B01003_001,1422,389
